0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,SalePrice
-0.36604603995563434,-0.06007019854690485,1.1657047967418086,-0.74657504300939,-1.0745097797559582,1.2923912757180462,1.0,1.0,3.0,0.0,-0.3667038405169033,0.01918662424647903,1.5856242873227828,-0.784934939299448,-1.106531701482501,1.293356446266822,-0.5236564291475898,3.0,0.0,746.0,2003.0,0.2669829517229357,-0.3419449124848456,-0.46335763275597097,5.0,7.0,2003.0,2004.0,165400
-0.06511838285512381,0.8396535227805423,-0.29223755408959634,0.7489446342076131,0.5387600111957107,-0.7666110991259603,0.0,2.0,1.0,0.0,-0.057401509010761485,1.2282950661304437,-0.29013195428903304,0.8091197780946382,0.5711128764887747,-0.7669013344923944,-0.5236564291475898,2.0,20.0,1342.0,2005.0,-0.30546845260943556,-0.2815688097903742,-0.4151615826074879,5.0,6.0,2005.0,2006.0,194700
-0.15109771345526968,1.360834946720222,1.1073871027085525,-0.7222971261714517,-0.2946733857909488,1.0442079537502418,1.0,1.0,0.0,1.0,-0.145773603726802,1.9286932489290818,1.5105940376583102,-0.7590574276534402,-0.29557726262927636,1.0450218030503091,-0.5645599742050622,4.0,0.0,756.0,1966.0,0.6233047442155341,-0.27007305029901196,0.018602868728859773,5.0,6.0,1966.0,1966.0,155000
-0.10810804815519674,-0.5647932617305947,-0.2630787070729682,0.7610835926265824,0.5735980631597833,-0.7666110991259603,1.0,1.0,0.0,1.0,-0.10158755636878175,-0.6590937212006232,-0.2526168294567967,0.8220585339176423,0.607341081660912,-0.7669013344923944,-0.5645599742050622,2.0,0.0,1367.0,1954.0,-0.28015597554711985,0.0673228176995049,0.25958311947127516,5.0,6.0,1954.0,1954.0,140000
0.25969242163431616,-0.5647932617305947,-0.17560216602308393,-0.31442812329408715,-0.10440402506409086,-0.7666110991259603,1.0,3.0,0.0,0.0,0.27644862658316943,-0.6590937212006232,-0.14007145496008777,-0.3243152320005075,-0.09771552668914245,-0.7669013344923944,1.7669420940708647,2.0,144.0,172.0,1948.0,-0.7727757214521875,0.13181122460226852,1.4644843731833521,7.0,5.0,1948.0,2005.0,147000
0.5462901903014691,-0.5647932617305947,1.7780405840909987,0.7440890508400255,0.7263495217714862,-0.7666110991259603,2.0,2.0,0.0,0.0,0.5710222756366379,-0.6590937212006232,2.3734419087997454,0.8039442757654367,0.7661878274156673,-0.7669013344923944,-0.5645599742050622,2.0,680.0,289.0,1978.0,-0.16917049919696622,0.5203305108265994,0.0,7.0,5.0,1978.0,1978.0,194000
-0.3517161515222767,-0.5647932617305947,-0.35055524812285255,-0.7902752933176791,-1.1602649845905983,0.906328330434795,0.0,1.0,3.0,0.0,-0.3519751580642299,-0.6590937212006232,-0.3651622039535057,-0.8315144602622623,-1.195708821906223,0.907058112374469,-0.5645599742050622,3.0,0.0,728.0,2007.0,-0.12243977231269101,-0.14689084696880553,-0.2223773820135556,5.0,7.0,2007.0,2007.0,179540
0.11161690782295382,-0.5647932617305947,-0.3068169775979104,0.32650888122748567,0.15018173928874728,-0.7666110991259603,0.0,3.0,0.0,0.0,0.12425224123887738,-0.6590937212006232,-0.3088895167051512,0.35885107545410094,0.16702904956878314,-0.7669013344923944,-0.5236564291475898,3.0,611.0,577.0,1990.0,-0.5877999275352649,-0.06006515129827307,0.0,5.0,7.0,1990.0,1991.0,173000
0.7230254809795467,-0.5647932617305947,-0.7004614123223898,-2.3574148252066007,-0.3241517374528564,-0.7666110991259603,3.0,0.0,0.0,1.0,0.7526760258862767,-0.6590937212006232,-0.8153437019403414,-2.501907837012072,-0.3262318977749309,-0.7669013344923944,-0.5645599742050622,2.0,0.0,0.0,1950.0,-0.9324390383067945,-0.31680377993869574,-0.46335763275597097,7.0,5.0,1950.0,1950.0,109500
0.25969242163431616,-0.1478481225788509,1.7780405840909987,-1.0718991286377642,-1.4711276021161692,0.6397610586915977,0.0,3.0,2.0,0.0,0.27644862658316943,-0.09877517496171263,2.3734419087997454,-1.131693595355954,-1.5189758834422167,0.6403283104011775,-0.5645599742050622,2.0,294.0,318.0,2009.0,-0.574170132194018,-0.7093419089120395,-1.8369450619877385,5.0,6.0,2009.0,2009.0,173733
-0.02690534703283675,-0.5647932617305947,-0.7004614123223898,-0.24644995614785972,-0.37238904017234153,0.9614801797609738,1.0,1.0,0.0,1.0,-0.018125022470299023,-0.6590937212006232,-0.8153437019403414,-0.2518581993916854,-0.3763940280132747,0.9622435886448051,0.21260738188691347,2.0,0.0,952.0,1931.0,0.4967423589039554,-0.4177421559604127,-0.8971220840923186,5.0,7.0,1931.0,1950.0,129900
-0.4281422231668508,-0.5647932617305947,1.1948636437584368,-0.46737899937309885,-0.5358598993883744,0.16637435197523015,1.0,4.0,0.0,1.0,-0.43052813114515476,-0.6590937212006232,1.6231394121550191,-0.4873435553703573,-0.5463879138209953,0.16665297241412547,1.4806172786685579,4.0,241.0,229.0,1978.0,-0.2957328845085449,-0.20418272150705782,-0.9453181342408017,8.0,5.0,1900.0,1950.0,119000
-0.8437089877342225,-0.5647932617305947,0.24720111571802353,-0.6081909170331413,-0.9592762232594104,0.5133714039857714,1.0,1.0,1.0,0.0,-0.857659922272684,-0.6590937212006232,0.40389785510733883,-0.637433122917203,-0.9866999459131242,0.5138615939483238,1.7669420940708647,2.0,0.0,803.0,1951.0,-0.3093626798497918,-0.31680377993869574,-0.46335763275597097,6.0,5.0,1938.0,1995.0,125500
-0.25618356196655906,0.24166641531290975,-0.7004614123223898,-0.4989402912624187,-0.8386829664606976,-0.7666110991259603,0.0,3.0,2.0,0.0,-0.2537839417130737,0.4246803090246379,-0.8153437019403414,-0.5209843205101675,-0.8612946203172647,-0.7669013344923944,-0.5645599742050622,1.0,697.0,151.0,2004.0,-1.306284853380996,-0.5760658679796613,0.0,5.0,6.0,2004.0,2004.0,149300
1.3153275362249959,0.6750699152206434,-0.7004614123223898,1.0402796362628735,0.8603420293256115,1.025824003974849,2.0,3.0,3.0,0.0,1.3614615672634447,1.007116692615084,-0.8153437019403414,1.1196499178467327,0.9055270780777335,1.0266266442935306,-0.5645599742050622,2.883272058823529,871.0,611.0,2003.0,1.4469338055508845,0.1546158206664342,0.7415436209561059,5.0,8.0,2003.0,2003.0,305000
-0.37082266943342024,-0.5647932617305947,-0.7004614123223898,-0.5280737914679448,0.1582212897419948,-0.7666110991259603,1.0,5.0,0.0,1.0,-0.3716134013344611,-0.6590937212006232,-0.8153437019403414,-0.552037334485377,0.1753894046085071,-0.7669013344923944,-0.5645599742050622,2.0,836.0,0.0,1951.0,-0.5819585866747305,-0.16006891272719634,-0.12598528171658946,5.0,4.0,1951.0,1951.0,102000
-0.36126941047784844,-0.4660430971946554,-0.40887294215610875,0.780505926096933,0.678112219052001,-0.7666110991259603,1.0,1.0,3.0,0.0,-0.36179427969934547,-0.5263866970914075,-0.4401924536179783,0.8427605432344485,0.7160256971773235,-0.7669013344923944,-0.5645599742050622,2.0,0.0,1375.0,2004.0,-0.20421854436017262,-0.7026126838439251,0.0,5.0,7.0,2004.0,2004.0,178740
-0.37082266943342024,-0.5647932617305947,-0.7004614123223898,-0.7732807515311222,-0.07224582325110078,1.3567350999319214,1.0,4.0,0.0,1.0,-0.3716134013344611,-0.6590937212006232,-0.8153437019403414,-0.8134002021100567,-0.06427410653024661,1.3577395019155474,0.7852570126915271,3.0,319.0,416.0,1950.0,1.0497226270345452,-0.09249627766821361,-0.46335763275597097,5.0,6.0,1917.0,1950.0,129500
-2.2623679426366294,-0.5647932617305947,0.7283220914923871,-0.3702673320213454,-0.19551893020089608,-0.5138317897143077,1.0,0.0,1.0,1.0,-2.315799485087353,-0.6590937212006232,1.022897414839238,-0.38383350878632566,-0.19246621713934742,-0.513967901586687,2.625916540277785,4.0,0.0,901.0,1979.0,-0.6247950863186494,-0.46765057521559494,-0.46335763275597097,7.0,6.0,1920.0,1998.0,79900
0.12117016677852559,-0.5647932617305947,0.15972457466813922,1.0864076782549565,1.3346755060672153,-0.7666110991259603,1.0,3.0,3.0,2.0,0.134071362873993,-0.6590937212006232,0.29135248061062985,1.168817189974148,1.3987880254214478,-0.7669013344923944,-0.5645599742050622,2.0,1158.0,343.0,2000.0,0.2728242925834701,-0.4603605813918043,-1.4272786357256324,5.0,8.0,2000.0,2000.0,278000
-0.7911660634785778,-0.5647932617305947,-0.3797140951394806,-0.10078245512022954,-0.39918754168316656,-0.7666110991259603,1.0,1.0,0.0,1.0,-0.803654753279548,-0.6590937212006232,-0.402677328785742,-0.09659312951563803,-0.40426187814568787,-0.7669013344923944,0.6625463775191099,2.0,0.0,1012.0,1920.0,-0.9869582196717822,-0.21745424872472802,-0.511553682904454,5.0,6.0,1920.0,1950.0,118400
0.9475270664354831,-0.5647932617305947,0.21804226870139543,-0.5572072916734708,1.4097113102975254,1.5267866353543058,1.0,3.0,3.0,1.0,0.9834253843114936,-0.6590937212006232,0.3663827302751025,-0.5830903484605865,1.4768180057922045,1.5278947204157505,1.4806172786685579,5.0,523.0,301.0,1970.0,2.421950950855085,0.4928528417984654,1.5608764734803182,3.0,7.0,1920.0,1970.0,197000
0.9475270664354831,-0.5647932617305947,-0.7004614123223898,-1.683702632953811,-0.34559053866151646,-0.7666110991259603,1.0,1.0,0.0,0.0,0.9834253843114936,-0.6590937212006232,-0.8153437019403414,-1.783806888835353,-0.3485261778808615,-0.7669013344923944,3.362180351312288,4.0,0.0,360.0,1999.0,0.5707326764707245,-0.27661535244856766,0.3077791696197582,9.0,5.0,1900.0,1996.0,140000
0.8424412179241937,-0.5647932617305947,1.7780405840909987,0.0084681706504931,-0.27859428488445376,1.2372394263918673,1.0,0.0,3.0,0.0,0.8754150463252218,-0.6590937212006232,2.3734419087997454,0.019855672891397495,-0.2788565525498284,1.2381709699964856,-0.5645599742050622,3.0,738.0,319.0,2001.0,0.7985449700315661,-0.33082299883060085,0.0,5.0,7.0,2001.0,2001.0,226000
0.48897063656803846,-0.5647932617305947,-0.7004614123223898,-0.34598941518340703,-0.5546188504459519,-0.7666110991259603,0.0,2.0,0.0,1.0,0.5121075458259441,-0.6590937212006232,-0.8153437019403414,-0.3579559971403178,-0.5658954089136845,-0.7669013344923944,-0.5645599742050622,3.0,483.0,428.0,1976.0,-1.099890809642114,0.017788244281440106,-0.7043378834983863,5.0,5.0,1976.0,1976.0,132500
1.39175360786957,1.7153754680055044,0.29093938624296567,1.9045734756934793,1.814368683110984,-0.7666110991259603,0.0,3.0,1.0,2.0,1.4400145403443696,2.4051483285434188,0.46017054235569327,2.040889332444614,1.8976225427916442,-0.7669013344923944,-0.5645599742050622,2.0,1260.0,578.0,2006.0,0.621357630595356,0.3749044801879035,0.7415436209561059,5.0,9.0,2006.0,2006.0,315000
2.1512376948375254,-0.16979260358683743,-0.7004614123223898,0.58871038307722,1.2837583531966477,-0.7666110991259603,1.0,6.0,0.0,0.0,2.2206347103360606,-0.12826562476376055,-0.8153437019403414,0.6383282012309862,1.3458391101698626,-0.7669013344923944,1.5624243687835027,3.0,728.0,568.0,1993.0,0.23582913380008552,0.3914471584803516,0.0,7.0,6.0,1954.0,2006.0,224000
0.9475270664354831,-0.5647932617305947,-0.7004614123223898,0.2293972138757322,-0.03472792113594568,-0.7666110991259603,1.0,6.0,0.0,1.0,0.9834253843114936,-0.6590937212006232,-0.8153437019403414,0.2553410288700693,-0.025259116344868087,-0.7669013344923944,-0.5645599742050622,3.0,1148.0,0.0,1959.0,-0.7221507673275561,-0.24848345320547804,0.018602868728859773,5.0,5.0,1959.0,1959.0,132500
-0.9249116888565825,-0.5647932617305947,-0.7004614123223898,-0.2513055395154474,-0.565338251050282,-0.7666110991259603,1.0,6.0,0.0,1.0,-0.9411224561711666,-0.6590937212006232,-0.8153437019403414,-0.25703370172088696,-0.5770425489666499,-0.7669013344923944,-0.5645599742050622,2.883272058823529,412.0,251.0,1981.0,-1.1076792641228266,-0.07772936710207354,-0.4151615826074879,5.0,5.0,1971.0,1971.0,119500
-0.012575458599479105,0.12097176976898391,0.4804718918510483,-0.6713135008117811,-0.2571554836757937,1.1774915896218405,1.0,0.0,2.0,0.0,-0.0033963400176256014,0.2624828351133744,0.7040188537652293,-0.7047146531968236,-0.2565622724438978,1.178386704036955,-0.5236564291475898,3.0,380.0,397.0,1993.0,0.7634969248683597,-0.09679550479506452,0.5005633702136906,5.0,8.0,1993.0,1994.0,215000
-0.16065097241084145,-0.5647932617305947,-0.14644331900645582,0.02789050412084379,-0.6591330063381697,0.8879443806594021,1.0,4.0,0.0,1.0,-0.15559272536191762,-0.6590937212006232,-0.10255633012785144,0.04055768220820381,-0.6745800244300961,0.8886629536176902,0.5398357423466927,3.0,300.0,765.0,1950.0,0.22609356569919487,-0.1731535170263078,0.018602868728859773,7.0,6.0,1923.0,1950.0,210000
-0.16065097241084145,-0.5647932617305947,-0.40887294215610875,0.6372662167530967,0.41548690424591544,-0.7666110991259603,0.0,0.0,3.0,0.0,-0.15559272536191762,-0.6590937212006232,-0.4401924536179783,0.690083224523002,0.442920765879674,-0.7669013344923944,-0.5645599742050622,3.0,0.0,1316.0,2007.0,-0.3950356791376297,0.054705520696790286,1.6090725236288013,5.0,7.0,2007.0,2007.0,200141
0.6752591862016879,1.7153754680055044,-0.7004614123223898,0.9431679689111201,0.7531480232823112,-0.7666110991259603,1.0,1.0,2.0,1.0,0.7035804177106987,2.4051483285434188,-0.8153437019403414,1.0161398712627014,0.7940556775480805,-0.7669013344923944,-0.5645599742050622,2.0,0.0,1442.0,1970.0,-0.14969936299518488,0.1053616316262075,0.0,6.0,6.0,1970.0,1970.0,185000
0.12594679625631147,-0.5647932617305947,-0.7004614123223898,0.05945179601016366,-0.22231743171172114,-0.7666110991259603,1.0,3.0,3.0,1.0,0.1389809236915508,-0.6590937212006232,-0.8153437019403414,0.07419844734801408,-0.2203340672717606,-0.7669013344923944,0.9488711929214168,3.0,734.0,344.0,1971.0,-0.8584487207400254,0.1820000282352889,0.0,6.0,5.0,1971.0,2008.0,149900
0.33611849327889026,-0.5647932617305947,-0.7004614123223898,-0.032804287974002116,-0.10976372536625587,-0.7666110991259603,1.0,2.0,2.0,3.0,0.3550015996640943,-0.6590937212006232,-0.8153437019403414,-0.024136096906815924,-0.1032890967156251,-0.7669013344923944,-0.5645599742050622,3.0,932.0,108.0,1961.0,-0.7766699486925438,-0.33829991557295025,0.7415436209561059,5.0,4.0,1961.0,1961.0,129000
0.25491579215653026,-0.5647932617305947,-0.7004614123223898,-1.5671686321317067,-1.0235926268853905,0.7041048829054729,1.0,3.0,3.0,0.0,0.2715390657656116,-0.6590937212006232,-0.8153437019403414,-1.659594832934515,-1.0535827862309157,0.704711366049903,-0.5645599742050622,3.0,353.0,55.0,2002.0,-0.19448297625928196,-0.26539997733504356,0.0,5.0,8.0,2002.0,2002.0,184100
-1.1159768679680178,-0.5647932617305947,-0.7004614123223898,-0.9772152529698045,-1.216541837763331,0.8006206192262857,1.0,1.0,0.0,1.0,-1.137504888873479,-0.6590937212006232,-0.8153437019403414,-1.030771299936523,-1.254231307184291,0.8012859495229913,1.3170030984386683,3.0,0.0,651.0,1947.0,-0.25289638486462596,-0.6740134773044385,-0.46335763275597097,8.0,7.0,1946.0,1992.0,135000
-0.9249116888565825,0.038679965989034476,-0.7004614123223898,0.006040378966699262,-0.26251518397795875,-0.7666110991259603,1.0,4.0,2.0,1.0,-0.9411224561711666,0.15189364835569466,-0.8153437019403414,0.017267921726796705,-0.26213584247038046,-0.7669013344923944,-0.5645599742050622,3.0,354.0,412.0,1954.0,-0.8876554250426975,-0.062588610698816,0.5005633702136906,5.0,5.0,1954.0,1954.0,128000
1.912406220948231,1.7153754680055044,0.013930339584998718,1.792895058238963,1.6910955761611886,-0.7666110991259603,2.0,3.0,3.0,2.0,1.9751566694581706,2.4051483285434188,0.10377685644944828,1.9218527788729778,1.7694304321825434,-0.7669013344923944,-0.5236564291475898,2.0,1567.0,225.0,2003.0,0.5317904040671618,0.11741815987324591,0.11499496902582593,5.0,9.0,2003.0,2004.0,374000
-0.34216289256670496,0.07159668750101425,1.1219665262168663,0.39448704837371307,0.14750188913766477,-0.7666110991259603,1.0,3.0,0.0,1.0,-0.3421560364291143,0.19612932305876654,1.529351600074428,0.431308108062923,0.1642422645555418,-0.7669013344923944,-0.5645599742050622,2.0,897.0,319.0,1998.0,-0.5897470411554431,-0.5691497199929881,-1.812847036913497,5.0,6.0,1998.0,1998.0,164000
0.48897063656803846,-0.5647932617305947,-0.7004614123223898,-1.1107437955784654,-0.43670544379832166,0.9890561044240631,1.0,1.0,0.0,0.0,0.5121075458259441,-0.6590937212006232,-0.8153437019403414,-1.1730976139895666,-0.4432768683310664,0.9898363267799731,0.6625463775191099,4.0,0.0,596.0,1989.0,0.47337699546181783,-0.31680377993869574,-0.46335763275597097,7.0,7.0,1920.0,1950.0,157000
-0.18931074927755673,-0.5647932617305947,-0.0006490839233153331,-0.5013680829462125,-0.8413628166117801,1.788757919653655,0.0,1.0,3.0,0.0,-0.18505009026726446,-0.6590937212006232,0.08501929403333013,-0.5235720716747683,-0.864081405330506,1.7900257326998472,-0.5236564291475898,4.0,0.0,847.0,2004.0,0.85695837863691,0.11274508690927754,-0.511553682904454,5.0,7.0,2004.0,2005.0,215000
0.345671752234462,-0.5647932617305947,-0.08812562497319963,0.3750647149033624,0.12606308792900472,-0.7666110991259603,1.0,2.0,2.0,1.0,0.36482072129920995,-0.6590937212006232,-0.02752608046337882,0.41060609874611675,0.14194798444961124,-0.7669013344923944,-0.5645599742050622,3.0,767.0,441.0,1977.0,-0.6053239501168681,0.06171513014274285,0.0,6.0,6.0,1977.0,1977.0,165000
-0.7577296571340766,0.42270838362879853,-0.7004614123223898,-0.43581770748377896,-0.7690068625325525,0.7270848201247141,1.0,6.0,0.0,1.0,-0.7692878275566434,0.6679765198915333,-0.8153437019403414,-0.453702790230547,-0.7888382099729903,0.7277053144958765,-0.5645599742050622,3.0,460.0,414.0,1958.0,0.009963953859422054,0.0705005073150034,0.40417126991672436,5.0,5.0,1958.0,1958.0,144000
-1.1159768679680178,-0.5647932617305947,0.6991632444757591,-0.6251854588196982,-0.978035174316988,0.05607065332287267,1.0,6.0,0.0,0.0,-1.137504888873479,-0.6590937212006232,0.9853822900070016,-0.6555473810694086,-1.0062074410058135,0.056282019873453173,2.912241355680092,3.0,735.0,61.0,1922.0,-0.7104680856064873,-0.4816697941075001,-1.4272786357256324,8.0,4.0,1922.0,2007.0,125500
-0.25618356196655906,-0.5647932617305947,-0.3068169775979104,-2.3574148252066007,-0.3027129362441963,-0.7666110991259603,3.0,0.0,0.0,1.0,-0.2537839417130737,-0.6590937212006232,-0.3088895167051512,-2.501907837012072,-0.3039376176690003,-0.7669013344923944,-0.5645599742050622,3.0,0.0,0.0,1950.0,-0.9168621293453695,-0.31680377993869574,-0.46335763275597097,5.0,5.0,1950.0,1950.0,98300
-0.9583480952010837,-0.5647932617305947,-0.40887294215610875,-2.096427219198763,-0.7368486607195625,-0.7666110991259603,1.0,1.0,0.0,1.0,-0.9754893818940713,-0.6590937212006232,-0.4401924536179783,-2.223724586817487,-0.7553967898140945,-0.7669013344923944,1.807845639128337,2.0,0.0,190.0,1938.0,-1.232294535814227,-0.4491452062782802,-0.9453181342408017,8.0,5.0,1938.0,1996.0,91300
0.6036097440348996,-0.5647932617305947,-0.7004614123223898,-0.2683000813020042,-0.5840972021078595,-0.7666110991259603,2.0,3.0,0.0,1.0,0.6299370054473316,-0.6590937212006232,-0.8153437019403414,-0.2751479598730925,-0.5965500440593391,-0.7669013344923944,-0.5645599742050622,2.0,943.0,0.0,1979.0,-1.1213090594640736,-0.3325053050976295,0.0,5.0,5.0,1979.0,1979.0,135960
0.6179396324682572,-0.5647932617305947,0.8741163265755276,-0.4552400409541297,-0.7904456637412125,1.306179238049591,1.0,3.0,2.0,0.0,0.6446656879000049,-0.6590937212006232,1.2104730390004197,-0.4744047995473533,-0.8111324900789209,1.3071528153344059,-0.5645599742050622,3.0,400.0,466.0,2005.0,0.4850596771828866,-0.073523601434502,0.25958311947127516,5.0,7.0,2005.0,2005.0,226700
1.4586264205585724,0.3404165798488491,-0.2630787070729682,0.8242061764052221,0.6995510202606611,1.9381275115787224,1.0,1.0,3.0,0.0,1.508748391790179,0.5573873331338536,-0.2526168294567967,0.8893400641972627,0.738319977283254,1.9394863975986745,-0.5645599742050622,4.0,0.0,1393.0,1999.0,2.1031110955509154,0.39107331264323414,1.825954749296975,5.0,9.0,1999.0,1999.0,333168
-0.9487948362455119,-0.5593071414785981,-0.7004614123223898,-0.34356162349961317,-0.6671725567914173,-0.7666110991259603,1.0,4.0,2.0,1.0,-0.9656702602589556,-0.651721108750111,-0.8153437019403414,-0.355368245975717,-0.6829403794698201,-0.7669013344923944,-0.5645599742050622,2.0,456.0,456.0,1958.0,-1.1816695816895957,-0.04109247506456146,0.018602868728859773,5.0,5.0,1958.0,1958.0,114500
-0.7911660634785778,-0.5647932617305947,-0.044387354448257484,-2.3574148252066007,-0.7475680613238924,-0.7666110991259603,3.0,0.0,0.0,1.0,-0.803654753279548,-0.6590937212006232,0.02874660678497565,-2.501907837012072,-0.7665439298670598,-0.7669013344923944,-0.5645599742050622,2.0,0.0,0.0,1956.0,-1.2400829902949395,0.19742116901638454,0.018602868728859773,5.0,5.0,1956.0,1956.0,97000
0.17848972051195616,-0.5647932617305947,0.29093938624296567,0.8533396766107482,0.47176375741864807,-0.7666110991259603,1.0,3.0,3.0,0.0,0.19298609268468667,-0.6590937212006232,0.46017054235569327,0.9203930781724723,0.5014432511577418,-0.7669013344923944,-0.5236564291475898,2.0,266.0,1139.0,1998.0,-0.3541462931138889,-0.6102727620759099,-1.716454936616531,5.0,6.0,1998.0,1999.0,181000
1.79776711348137,-0.5647932617305947,1.7780405840909987,2.2796672908396274,2.4521730190686206,-0.7666110991259603,2.0,3.0,1.0,2.0,1.8573272098367832,-0.6590937212006232,2.3734419087997454,2.440696887375436,2.560877375943079,-0.7669013344923944,-0.5645599742050622,2.0,1386.0,690.0,2006.0,1.0847706721977517,0.3085468440995526,1.8018567242227335,5.0,10.0,2006.0,2006.0,465000
1.3296574246583537,1.7153754680055044,0.7283220914923871,0.6421218001206844,0.4476451060589055,1.9978753483487492,0.0,5.0,2.0,0.0,1.3761902497161183,2.4051483285434188,1.022897414839238,0.6952587268522036,0.47636218603856983,1.9992706635582052,-0.5645599742050622,4.0,56.0,1198.0,1995.0,1.9707073693788024,0.155830819637066,-0.2223773820135556,5.0,8.0,1995.0,1995.0,290000
-1.1159768679680178,0.8177090417725558,-0.7004614123223898,-0.7829919182662975,-0.48226289636672426,1.0419099600283177,1.0,2.0,0.0,0.0,-1.137504888873479,1.1988046163283959,-0.8153437019403414,-0.8237512067684599,-0.49065221355616884,1.0427224082057118,-0.03281388845792094,3.0,569.0,162.0,1939.0,0.4850596771828866,-0.31680377993869574,-0.46335763275597097,7.0,5.0,1937.0,1950.0,175000
0.307458716412175,1.7153754680055044,-0.7004614123223898,1.2612086794881128,1.2435606009304099,-0.7666110991259603,2.0,0.0,1.0,0.0,0.32554423475874744,2.4051483285434188,-0.8153437019403414,1.3551352738254048,1.3040373349712424,-0.7669013344923944,-0.5236564291475898,2.0,1573.0,0.0,2006.0,0.20662242949741352,-0.5457843551731463,-1.2344944351317002,5.0,8.0,2006.0,2007.0,235000
